unit_id,powiat,wojewodztwo,rok,unemployment_rate,crimes_total_per_1000,property_crimes_per_1000,violent_crimes_per_1000,crime_minus_unemployment
060611003000,Powiat chełmski,Lubelskie,2017,3.7,13.04,2.86,0.42,9.34
060611003000,Powiat chełmski,Lubelskie,2018,3.9,15.86,3.28,0.34,11.959999999999999
060611003000,Powiat chełmski,Lubelskie,2019,4.8,13.49,3.16,0.44,8.690000000000001
060611003000,Powiat chełmski,Lubelskie,2020,3.6,14.12,3.26,0.21,10.52
060611003000,Powiat chełmski,Lubelskie,2021,3.7,14.0,3.34,0.33,10.3
060611003000,Powiat chełmski,Lubelskie,2022,4.3,12.22,3.41,0.23,7.920000000000001
060611003000,Powiat chełmski,Lubelskie,2023,4.5,11.66,3.59,0.2,7.16
060611003000,Powiat chełmski,Lubelskie,2024,4.6,11.37,3.63,0.23,6.77
023016001000,Powiat chodzieski,Dolnoslaskie,2014,3.8,21.25,6.85,0.57,17.45
023016001000,Powiat chodzieski,Dolnoslaskie,2015,5.7,15.44,6.5,0.32,9.739999999999998
023016001000,Powiat chodzieski,Dolnoslaskie,2016,5.1,14.78,4.49,0.53,9.68
023016001000,Powiat chodzieski,Dolnoslaskie,2017,3.6,15.21,6.14,0.34,11.610000000000001
023016001000,Powiat chodzieski,Dolnoslaskie,2018,3.6,18.62,5.95,0.23,15.020000000000001
023016001000,Powiat chodzieski,Dolnoslaskie,2019,4.2,17.22,5.68,0.23,13.02
023016001000,Powiat chodzieski,Dolnoslaskie,2020,3.7,21.63,6.28,0.73,17.93
023016001000,Powiat chodzieski,Dolnoslaskie,2021,3.0,17.2,6.13,0.37,14.2
023016001000,Powiat chodzieski,Dolnoslaskie,2022,6.0,22.26,9.2,0.5,16.26
023016001000,Powiat chodzieski,Dolnoslaskie,2023,4.0,15.37,5.05,0.26,11.37
023016001000,Powiat chodzieski,Dolnoslaskie,2024,4.8,15.67,5.62,0.24,10.870000000000001
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2014,5.3,20.84,12.18,0.45,15.54
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2015,5.5,15.49,8.35,0.35,9.99
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2016,4.1,14.45,8.04,0.44,10.35
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2017,3.3,14.22,6.63,0.27,10.920000000000002
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2018,4.3,17.5,6.76,0.42,13.2
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2019,4.9,16.58,6.87,0.39,11.679999999999998
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2020,3.7,17.71,9.0,0.25,14.010000000000002
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2021,4.1,16.02,7.82,0.31,11.92
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2022,5.6,14.94,7.49,0.31,9.34
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2023,5.0,13.74,6.63,0.26,8.74
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2024,4.4,14.23,6.91,0.22,9.83
023216402000,Powiat choszczeński,Dolnoslaskie,2014,3.4,26.02,15.63,0.38,22.62
023216402000,Powiat choszczeński,Dolnoslaskie,2015,3.6,31.43,5.93,0.44,27.83
023216402000,Powiat choszczeński,Dolnoslaskie,2016,3.3,19.32,6.27,0.49,16.02
023216402000,Powiat choszczeński,Dolnoslaskie,2017,3.2,22.4,8.07,0.65,19.2
023216402000,Powiat choszczeński,Dolnoslaskie,2018,2.4,49.94,7.21,0.74,47.54
023216402000,Powiat choszczeński,Dolnoslaskie,2019,3.6,22.86,6.92,0.74,19.259999999999998
023216402000,Powiat choszczeński,Dolnoslaskie,2020,2.5,43.43,26.3,0.74,40.93
023216402000,Powiat choszczeński,Dolnoslaskie,2021,2.1,38.72,11.46,0.68,36.62
023216402000,Powiat choszczeński,Dolnoslaskie,2022,3.3,19.64,9.08,0.49,16.34
023216402000,Powiat choszczeński,Dolnoslaskie,2023,3.4,20.15,7.28,0.52,16.75
023216402000,Powiat choszczeński,Dolnoslaskie,2024,2.9,23.59,10.95,0.45,20.69
011212303000,Powiat chrzanowski,Nieznane,2014,4.3,27.49,14.18,0.74,23.189999999999998
011212303000,Powiat chrzanowski,Nieznane,2015,4.0,24.02,12.8,0.73,20.02
011212303000,Powiat chrzanowski,Nieznane,2016,3.0,30.7,9.78,0.63,27.7
011212303000,Powiat chrzanowski,Nieznane,2017,3.3,27.27,10.24,0.67,23.97
011212303000,Powiat chrzanowski,Nieznane,2018,3.7,36.57,11.88,0.69,32.87
011212303000,Powiat chrzanowski,Nieznane,2019,3.6,25.02,9.12,0.6,21.419999999999998
011212303000,Powiat chrzanowski,Nieznane,2020,3.5,18.51,8.63,0.52,15.010000000000002
011212303000,Powiat chrzanowski,Nieznane,2021,3.1,22.54,11.29,0.52,19.439999999999998
011212303000,Powiat chrzanowski,Nieznane,2022,4.0,26.29,15.81,0.38,22.29
011212303000,Powiat chrzanowski,Nieznane,2023,3.9,53.94,10.76,0.46,50.04
011212303000,Powiat chrzanowski,Nieznane,2024,3.3,22.61,11.59,0.48,19.31
071422502000,Powiat ciechanowski,Nieznane,2014,4.8,20.06,9.78,0.4,15.259999999999998
071422502000,Powiat ciechanowski,Nieznane,2015,4.3,23.84,12.29,0.41,19.54
071422502000,Powiat ciechanowski,Nieznane,2016,4.2,16.0,8.54,0.34,11.8
071422502000,Powiat ciechanowski,Nieznane,2017,3.5,18.54,7.9,0.26,15.04
071422502000,Powiat ciechanowski,Nieznane,2018,3.3,21.9,6.94,0.31,18.599999999999998
071422502000,Powiat ciechanowski,Nieznane,2019,2.7,15.94,5.91,0.51,13.239999999999998
071422502000,Powiat ciechanowski,Nieznane,2020,2.7,22.42,7.33,0.39,19.720000000000002
071422502000,Powiat ciechanowski,Nieznane,2021,2.6,17.52,8.19,0.27,14.92
071422502000,Powiat ciechanowski,Nieznane,2022,4.2,21.65,8.02,0.17,17.45
071422502000,Powiat ciechanowski,Nieznane,2023,2.7,15.82,7.59,0.42,13.120000000000001
071422502000,Powiat ciechanowski,Nieznane,2024,3.6,13.41,5.86,0.42,9.81
012414403000,Powiat cieszyński,Nieznane,2014,5.8,24.18,7.88,0.51,18.38
012414403000,Powiat cieszyński,Nieznane,2015,5.2,31.1,21.25,0.44,25.900000000000002
012414403000,Powiat cieszyński,Nieznane,2016,4.1,19.08,8.29,0.54,14.979999999999999
012414403000,Powiat cieszyński,Nieznane,2017,4.0,20.7,12.17,0.46,16.7
012414403000,Powiat cieszyński,Nieznane,2018,3.8,15.98,6.75,0.51,12.18
012414403000,Powiat cieszyński,Nieznane,2019,3.7,19.86,8.93,0.47,16.16
012414403000,Powiat cieszyński,Nieznane,2020,3.9,16.99,7.62,0.3,13.089999999999998
012414403000,Powiat cieszyński,Nieznane,2021,3.2,20.96,10.61,0.44,17.76
012414403000,Powiat cieszyński,Nieznane,2022,4.9,22.58,11.19,0.4,17.68
012414403000,Powiat cieszyński,Nieznane,2023,4.1,20.43,10.33,0.34,16.33
012414403000,Powiat cieszyński,Nieznane,2024,4.6,17.37,9.04,0.44,12.770000000000001
023016002000,Powiat czarnkowsko-trzcianecki,Dolnoslaskie,2014,4.6,11.55,4.97,0.42,6.950000000000001
023016002000,Powiat czarnkowsko-trzcianecki,Dolnoslaskie,2015,4.6,10.99,4.35,0.35,6.390000000000001
023016002000,Powiat czarnkowsko-trzcianecki,Dolnoslaskie,2016,4.6,11.92,4.48,0.42,7.32
023016002000,Powiat czarnkowsko-trzcianecki,Dolnoslaskie,2017,2.8,12.53,4.74,0.5,9.73
023016002000,Powiat czarnkowsko-trzcianecki,Dolnoslaskie,2018,3.3,13.33,4.35,0.35,10.030000000000001
023016002000,Powiat czarnkowsko-trzcianecki,Dolnoslaskie,2019,4.1,13.92,5.56,0.47,9.82
023016002000,Powiat czarnkowsko-trzcianecki,Dolnoslaskie,2020,3.5,13.31,5.07,0.34,9.81
023016002000,Powiat czarnkowsko-trzcianecki,Dolnoslaskie,2021,3.6,19.94,10.62,0.31,16.34
023016002000,Powiat czarnkowsko-trzcianecki,Dolnoslaskie,2022,5.9,16.92,6.14,0.38,11.020000000000001
023016002000,Powiat czarnkowsko-trzcianecki,Dolnoslaskie,2023,5.1,14.78,6.25,0.35,9.68
023016002000,Powiat czarnkowsko-trzcianecki,Dolnoslaskie,2024,5.6,14.16,5.82,0.28,8.56
012414604000,Powiat częstochowski,Nieznane,2014,4.4,13.06,5.23,0.44,8.66
012414604000,Powiat częstochowski,Nieznane,2015,4.4,10.66,3.6,0.29,6.26
012414604000,Powiat częstochowski,Nieznane,2016,3.9,9.76,2.93,0.38,5.859999999999999
012414604000,Powiat częstochowski,Nieznane,2017,3.9,10.95,3.48,0.3,7.049999999999999
012414604000,Powiat częstochowski,Nieznane,2018,4.2,11.59,3.21,0.37,7.39
012414604000,Powiat częstochowski,Nieznane,2019,4.0,10.87,3.58,0.29,6.869999999999999
012414604000,Powiat częstochowski,Nieznane,2020,3.4,10.16,3.08,0.31,6.76
012414604000,Powiat częstochowski,Nieznane,2021,2.7,11.16,4.66,0.33,8.46
012414604000,Powiat częstochowski,Nieznane,2022,4.7,11.1,5.0,0.3,6.3999999999999995
012414604000,Powiat częstochowski,Nieznane,2023,4.6,9.75,3.97,0.16,5.15
012414604000,Powiat częstochowski,Nieznane,2024,5.1,12.36,4.29,0.37,7.26
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2014,4.3,18.8,9.74,0.33,14.5
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2015,3.8,15.29,6.9,0.4,11.489999999999998
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2016,4.4,12.08,4.56,0.46,7.68
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2017,3.9,9.89,4.18,0.33,5.99
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2018,3.1,12.23,4.67,0.48,9.13
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2019,3.0,11.65,4.06,0.36,8.65
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2020,3.5,13.11,5.03,0.29,9.61
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2021,3.9,13.76,5.95,0.15,9.86
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2022,5.9,13.69,6.18,0.24,7.789999999999999
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2023,3.7,14.61,6.71,0.26,10.91
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2024,4.9,14.29,5.85,0.42,9.389999999999999
023216403000,Powiat drawski,Dolnoslaskie,2014,2.6,29.01,17.52,0.86,26.41
023216403000,Powiat drawski,Dolnoslaskie,2015,2.8,20.49,10.47,0.88,17.689999999999998
023216403000,Powiat drawski,Dolnoslaskie,2016,2.8,17.42,9.5,0.41,14.620000000000001
023216403000,Powiat drawski,Dolnoslaskie,2017,2.5,15.91,6.92,0.74,13.41
023216403000,Powiat drawski,Dolnoslaskie,2018,2.8,21.23,9.85,0.57,18.43
023216403000,Powiat drawski,Dolnoslaskie,2019,2.4,19.66,8.55,0.49,17.26
023216403000,Powiat drawski,Dolnoslaskie,2020,2.8,20.64,8.96,0.38,17.84
023216403000,Powiat drawski,Dolnoslaskie,2021,1.7,21.94,9.36,0.33,20.240000000000002
023216403000,Powiat drawski,Dolnoslaskie,2022,2.7,22.36,8.97,0.41,19.66
023216403000,Powiat drawski,Dolnoslaskie,2023,2.3,20.77,7.76,0.35,18.47
023216403000,Powiat drawski,Dolnoslaskie,2024,2.5,20.36,8.68,0.41,17.86
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2014,3.9,17.01,8.62,0.26,13.110000000000001
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2015,5.1,17.8,10.25,0.42,12.700000000000001
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2016,4.1,15.17,8.06,0.3,11.07
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2017,3.7,14.5,6.78,0.38,10.8
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2018,3.6,15.17,6.54,0.43,11.57
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2019,3.6,16.08,7.47,0.23,12.479999999999999
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2020,2.8,17.7,7.45,0.17,14.899999999999999
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2021,3.1,17.58,8.86,0.21,14.479999999999999
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2022,4.8,19.44,11.05,0.23,14.64
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2023,3.3,15.54,8.33,0.18,12.239999999999998
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2024,3.9,16.81,9.48,0.26,12.909999999999998
030210302000,Powiat dzierżoniowski,Nieznane,2014,3.0,20.62,11.46,0.42,17.62
030210302000,Powiat dzierżoniowski,Nieznane,2015,3.0,15.59,8.1,0.44,12.59
030210302000,Powiat dzierżoniowski,Nieznane,2016,3.0,15.63,7.54,0.32,12.63
030210302000,Powiat dzierżoniowski,Nieznane,2017,2.4,15.1,7.19,0.57,12.7
030210302000,Powiat dzierżoniowski,Nieznane,2018,2.2,15.0,6.44,0.44,12.8
030210302000,Powiat dzierżoniowski,Nieznane,2019,1.4,14.7,6.15,0.45,13.299999999999999
030210302000,Powiat dzierżoniowski,Nieznane,2020,3.0,16.62,7.36,0.38,13.620000000000001
030210302000,Powiat dzierżoniowski,Nieznane,2021,2.6,17.54,7.69,0.35,14.94
030210302000,Powiat dzierżoniowski,Nieznane,2022,3.5,19.2,8.85,0.39,15.7
030210302000,Powiat dzierżoniowski,Nieznane,2023,3.0,19.55,9.07,0.29,16.55
030210302000,Powiat dzierżoniowski,Nieznane,2024,3.0,16.44,7.89,0.45,13.440000000000001
011212404000,Powiat dąbrowski,Nieznane,2014,7.1,21.89,7.48,0.25,14.790000000000001
011212404000,Powiat dąbrowski,Nieznane,2015,7.4,25.79,6.86,0.27,18.39
011212404000,Powiat dąbrowski,Nieznane,2016,6.5,15.44,4.64,0.25,8.94
011212404000,Powiat dąbrowski,Nieznane,2017,5.6,21.62,4.04,0.32,16.020000000000003
011212404000,Powiat dąbrowski,Nieznane,2018,5.7,13.07,4.4,0.29,7.37
011212404000,Powiat dąbrowski,Nieznane,2019,5.7,18.62,8.27,0.25,12.920000000000002
011212404000,Powiat dąbrowski,Nieznane,2020,6.0,13.55,6.21,0.24,7.550000000000001
011212404000,Powiat dąbrowski,Nieznane,2021,5.7,13.79,6.07,0.1,8.09
011212404000,Powiat dąbrowski,Nieznane,2022,7.3,28.12,7.21,0.12,20.82
011212404000,Powiat dąbrowski,Nieznane,2023,7.0,18.0,9.41,0.17,11.0
011212404000,Powiat dąbrowski,Nieznane,2024,5.9,15.05,7.56,0.21,9.15
061813603000,Powiat dębicki,Lubelskie,2014,6.9,13.28,6.1,0.49,6.379999999999999
061813603000,Powiat dębicki,Lubelskie,2015,8.3,11.62,5.83,0.46,3.3199999999999985
061813603000,Powiat dębicki,Lubelskie,2016,6.7,10.91,5.35,0.4,4.21
061813603000,Powiat dębicki,Lubelskie,2017,5.0,12.25,5.0,0.35,7.25
061813603000,Powiat dębicki,Lubelskie,2018,5.6,12.43,5.46,0.29,6.83
061813603000,Powiat dębicki,Lubelskie,2019,6.6,11.95,5.08,0.33,5.35
061813603000,Powiat dębicki,Lubelskie,2020,6.1,12.31,5.06,0.22,6.210000000000001
061813603000,Powiat dębicki,Lubelskie,2021,5.5,13.79,7.46,0.22,8.29
061813603000,Powiat dębicki,Lubelskie,2022,8.3,12.62,6.83,0.26,4.3199999999999985
061813603000,Powiat dębicki,Lubelskie,2023,5.7,12.53,7.17,0.19,6.829999999999999
061813603000,Powiat dębicki,Lubelskie,2024,6.9,12.66,6.0,0.3,5.76
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2014,3.9,25.88,17.15,0.43,21.98
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2015,3.8,17.85,9.22,0.62,14.05
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2016,2.3,20.93,12.02,0.64,18.63
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2017,2.6,14.08,6.68,0.48,11.48
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2018,2.7,15.2,5.79,0.59,12.5
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2019,2.7,14.37,6.32,0.28,11.669999999999998
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2020,2.8,16.7,7.6,0.5,13.899999999999999
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2021,2.9,15.67,7.68,0.33,12.77
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2022,4.4,15.12,6.79,0.24,10.719999999999999
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2023,3.4,14.12,7.12,0.26,10.719999999999999
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2024,3.6,11.61,5.27,0.22,8.01
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2014,3.9,19.91,9.57,0.56,16.01
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2015,3.3,18.97,9.79,0.59,15.669999999999998
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2016,2.8,17.21,8.58,0.59,14.41
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2017,3.4,17.27,7.67,0.57,13.87
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2018,2.4,18.41,7.16,0.75,16.01
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2019,2.6,17.75,7.61,0.52,15.15
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2020,2.2,17.94,7.63,0.4,15.740000000000002
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2021,2.9,19.99,9.55,0.54,17.09
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2022,3.6,16.92,7.98,0.46,13.320000000000002
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2023,2.7,15.16,8.23,0.5,12.46
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2024,4.0,16.09,8.73,0.5,12.09
071427103000,Powiat garwoliński,Nieznane,2014,5.3,13.9,5.79,0.48,8.600000000000001
071427103000,Powiat garwoliński,Nieznane,2015,4.5,16.89,8.8,0.37,12.39
071427103000,Powiat garwoliński,Nieznane,2016,4.7,13.65,4.99,0.42,8.95
071427103000,Powiat garwoliński,Nieznane,2017,4.2,12.87,4.84,0.37,8.669999999999998
071427103000,Powiat garwoliński,Nieznane,2018,4.4,13.44,3.73,0.32,9.04
071427103000,Powiat garwoliński,Nieznane,2019,4.5,15.95,5.92,0.3,11.45
071427103000,Powiat garwoliński,Nieznane,2020,4.0,12.77,3.92,0.27,8.77
071427103000,Powiat garwoliński,Nieznane,2021,3.9,14.46,5.18,0.24,10.56
071427103000,Powiat garwoliński,Nieznane,2022,5.1,12.85,4.48,0.22,7.75
071427103000,Powiat garwoliński,Nieznane,2023,4.6,11.44,4.36,0.19,6.84
071427103000,Powiat garwoliński,Nieznane,2024,4.2,14.07,6.28,0.22,9.870000000000001
042214004000,Powiat gdański,Kujawsko-Pomorskie,2014,3.6,29.6,12.85,0.39,26.0
042214004000,Powiat gdański,Kujawsko-Pomorskie,2015,3.9,22.36,13.65,0.26,18.46
042214004000,Powiat gdański,Kujawsko-Pomorskie,2016,2.6,20.94,12.27,0.5,18.34
042214004000,Powiat gdański,Kujawsko-Pomorskie,2017,2.8,21.76,12.39,0.58,18.96
042214004000,Powiat gdański,Kujawsko-Pomorskie,2018,2.6,22.85,12.09,0.66,20.25
042214004000,Powiat gdański,Kujawsko-Pomorskie,2019,2.5,27.49,15.97,0.5,24.99
042214004000,Powiat gdański,Kujawsko-Pomorskie,2020,2.7,52.54,14.0,0.33,49.839999999999996
042214004000,Powiat gdański,Kujawsko-Pomorskie,2021,2.0,24.92,12.44,0.34,22.92
042214004000,Powiat gdański,Kujawsko-Pomorskie,2022,3.0,19.88,11.64,0.25,16.88
042214004000,Powiat gdański,Kujawsko-Pomorskie,2023,3.1,21.32,11.3,0.35,18.22
042214004000,Powiat gdański,Kujawsko-Pomorskie,2024,2.5,16.0,7.7,0.32,13.5
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2014,4.1,19.52,11.25,0.56,15.42
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2015,4.5,17.64,10.78,0.66,13.14
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2016,3.6,17.92,9.79,1.08,14.320000000000002
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2017,3.0,15.81,7.73,0.68,12.81
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2018,4.1,18.76,7.88,0.88,14.660000000000002
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2019,4.1,17.51,6.57,0.42,13.410000000000002
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2020,3.1,17.74,6.92,0.72,14.639999999999999
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2021,3.7,18.34,8.81,0.57,14.64
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2022,5.4,17.71,9.27,0.31,12.31
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2023,4.1,16.74,8.41,0.37,12.639999999999999
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2024,4.3,15.99,6.54,0.43,11.690000000000001
012414705000,Powiat gliwicki,Nieznane,2014,1.7,21.44,11.92,1.21,19.740000000000002
012414705000,Powiat gliwicki,Nieznane,2015,1.3,20.05,10.76,0.56,18.75
012414705000,Powiat gliwicki,Nieznane,2016,0.8,26.28,17.53,0.66,25.48
012414705000,Powiat gliwicki,Nieznane,2017,1.3,19.4,9.67,0.61,18.099999999999998
012414705000,Powiat gliwicki,Nieznane,2018,2.0,16.12,8.03,0.74,14.120000000000001
012414705000,Powiat gliwicki,Nieznane,2019,2.1,16.34,8.03,0.53,14.24
012414705000,Powiat gliwicki,Nieznane,2020,3.2,17.89,9.1,0.55,14.690000000000001
012414705000,Powiat gliwicki,Nieznane,2021,0.7,14.5,7.39,0.47,13.8
012414705000,Powiat gliwicki,Nieznane,2022,0.8,16.97,7.98,0.55,16.169999999999998
012414705000,Powiat gliwicki,Nieznane,2023,3.3,14.82,7.82,0.38,11.52
012414705000,Powiat gliwicki,Nieznane,2024,4.6,17.97,11.28,0.5,13.37
023015803000,Powiat gnieźnieński,Dolnoslaskie,2014,3.2,17.33,7.97,0.41,14.129999999999999
023015803000,Powiat gnieźnieński,Dolnoslaskie,2015,4.1,15.19,7.63,0.44,11.09
023015803000,Powiat gnieźnieński,Dolnoslaskie,2016,3.8,12.09,6.31,0.47,8.29
023015803000,Powiat gnieźnieński,Dolnoslaskie,2017,3.5,14.43,6.47,0.41,10.93
023015803000,Powiat gnieźnieński,Dolnoslaskie,2018,3.9,17.73,6.18,0.34,13.83
023015803000,Powiat gnieźnieński,Dolnoslaskie,2019,2.9,14.19,6.05,0.35,11.29
023015803000,Powiat gnieźnieński,Dolnoslaskie,2020,4.4,14.51,6.35,0.36,10.11
023015803000,Powiat gnieźnieński,Dolnoslaskie,2021,2.9,18.05,10.23,0.41,15.15
023015803000,Powiat gnieźnieński,Dolnoslaskie,2022,6.0,19.84,11.73,0.32,13.84
023015803000,Powiat gnieźnieński,Dolnoslaskie,2023,4.3,18.24,10.22,0.34,13.939999999999998
023015803000,Powiat gnieźnieński,Dolnoslaskie,2024,4.1,14.31,7.28,0.27,10.21
023216604000,Powiat goleniowski,Dolnoslaskie,2014,4.4,21.41,9.7,0.74,17.009999999999998
023216604000,Powiat goleniowski,Dolnoslaskie,2015,4.0,18.44,7.56,0.65,14.440000000000001
023216604000,Powiat goleniowski,Dolnoslaskie,2016,2.6,17.79,6.61,0.96,15.19
023216604000,Powiat goleniowski,Dolnoslaskie,2017,2.6,19.66,7.46,1.2,17.06
023216604000,Powiat goleniowski,Dolnoslaskie,2018,2.3,23.63,9.22,0.88,21.33
023216604000,Powiat goleniowski,Dolnoslaskie,2019,2.7,22.7,7.4,0.84,20.0
023216604000,Powiat goleniowski,Dolnoslaskie,2020,2.6,24.46,7.65,0.62,21.86
023216604000,Powiat goleniowski,Dolnoslaskie,2021,1.3,24.19,7.86,0.62,22.89
023216604000,Powiat goleniowski,Dolnoslaskie,2022,4.2,25.1,7.47,0.78,20.900000000000002
023216604000,Powiat goleniowski,Dolnoslaskie,2023,4.0,21.08,8.16,0.68,17.08
023216604000,Powiat goleniowski,Dolnoslaskie,2024,3.8,25.37,9.8,0.68,21.57
040410705000,Powiat golubsko-dobrzyński,Kujawsko-Pomorskie,2014,5.9,20.32,10.0,0.26,14.42
040410705000,Powiat golubsko-dobrzyński,Kujawsko-Pomorskie,2015,5.3,19.23,11.21,0.09,13.93
040410705000,Powiat golubsko-dobrzyński,Kujawsko-Pomorskie,2016,4.4,15.43,5.17,0.18,11.03
040410705000,Powiat golubsko-dobrzyński,Kujawsko-Pomorskie,2017,3.8,16.48,6.52,0.13,12.68
040410705000,Powiat golubsko-dobrzyński,Kujawsko-Pomorskie,2018,3.4,13.53,5.42,0.13,10.129999999999999
040410705000,Powiat golubsko-dobrzyński,Kujawsko-Pomorskie,2019,4.5,14.74,8.54,0.16,10.24
040410705000,Powiat golubsko-dobrzyński,Kujawsko-Pomorskie,2020,4.9,16.15,9.24,0.16,11.249999999999998
040410705000,Powiat golubsko-dobrzyński,Kujawsko-Pomorskie,2021,2.9,16.95,8.92,0.11,14.049999999999999
040410705000,Powiat golubsko-dobrzyński,Kujawsko-Pomorskie,2022,5.1,19.71,7.65,0.14,14.610000000000001
040410705000,Powiat golubsko-dobrzyński,Kujawsko-Pomorskie,2023,4.6,21.39,8.87,0.12,16.79
040410705000,Powiat golubsko-dobrzyński,Kujawsko-Pomorskie,2024,4.8,22.39,9.03,0.09,17.59
011212205000,Powiat gorlicki,Nieznane,2014,7.4,11.11,5.03,0.31,3.709999999999999
011212205000,Powiat gorlicki,Nieznane,2015,6.9,9.98,4.44,0.33,3.08
011212205000,Powiat gorlicki,Nieznane,2016,4.5,13.98,3.79,0.25,9.48
011212205000,Powiat gorlicki,Nieznane,2017,4.3,11.76,3.69,0.27,7.46
011212205000,Powiat gorlicki,Nieznane,2018,5.3,17.78,3.69,0.28,12.48
011212205000,Powiat gorlicki,Nieznane,2019,6.7,29.04,5.22,0.3,22.34
011212205000,Powiat gorlicki,Nieznane,2020,6.3,25.0,4.59,0.4,18.7
011212205000,Powiat gorlicki,Nieznane,2021,5.1,16.33,4.62,0.15,11.229999999999999
011212205000,Powiat gorlicki,Nieznane,2022,8.8,27.86,4.66,0.25,19.06
011212205000,Powiat gorlicki,Nieznane,2023,7.7,14.55,6.2,0.34,6.8500000000000005
011212205000,Powiat gorlicki,Nieznane,2024,8.1,12.69,6.26,0.29,4.59
020811301000,Powiat gorzowski,Dolnoslaskie,2014,3.3,22.29,10.64,0.54,18.99
020811301000,Powiat gorzowski,Dolnoslaskie,2015,3.5,19.82,9.14,0.28,16.32
020811301000,Powiat gorzowski,Dolnoslaskie,2016,3.3,18.4,8.85,0.45,15.099999999999998
020811301000,Powiat gorzowski,Dolnoslaskie,2017,3.1,15.1,6.32,0.43,12.0
